ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12444194,JE326951,8/5/2021 11:15,073XX S HARVARD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,731,7,6,69,08B,1175228,1856237,2021,8/12/2021 17:02,41.76089218,-87.63334103,"(41.760892176, -87.633341029)"
12447844,JE331352,8/5/2021 11:10,079XX S STATE ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,623,6,6,44,6,1177660,1852569,2021,8/12/2021 17:02,41.75077211,-87.62453842,"(41.750772111, -87.624538423)"
12446112,JE329261,8/5/2021 11:03,025XX S ALBANY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1033,10,12,30,26,1156104,1886889,2021,8/12/2021 17:02,41.8454111,-87.70260759,"(41.845411098, -87.702607593)"
12445076,JE327051,8/5/2021 11:00,059XX S SPAULDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,822,8,23,66,08B,1155413,1864876,2021,8/12/2021 17:02,41.78501842,-87.70573352,"(41.785018422, -87.705733517)"
12444222,JE326942,8/5/2021 11:00,044XX N BROADWAY,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1914,19,46,3,08B,1168547,1929701,2021,8/12/2021 17:02,41.96263006,-87.65570209,"(41.962630057, -87.655702088)"
12444328,JE327022,8/5/2021 11:00,078XX S OGLESBY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,414,4,7,43,08B,1193228,1853401,2021,8/12/2021 17:02,41.75268909,-87.56746354,"(41.752689093, -87.567463537)"
12444421,JE327352,8/5/2021 11:00,013XX N LARAMIE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2532,25,37,25,6,1141454,1908500,2021,8/12/2021 17:02,41.90499712,-87.75583855,"(41.904997122, -87.755838554)"
12445229,JE328236,8/5/2021 11:00,117XX S LAFAYETTE AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,FALSE,FALSE,522,5,34,53,11,1178018,1827190,2021,8/12/2021 17:02,41.68112065,-87.62399275,"(41.681120645, -87.623992754)"
12444422,JE327351,8/5/2021 11:00,080XX S HARPER AVE,4750,OTHER OFFENSE,DISCLOSE DOMESTIC VIOLENCE VICTIM LOCATION,STREET,FALSE,TRUE,411,4,8,45,26,1187875,1851891,2021,8/12/2021 17:02,41.7486746,-87.58712776,"(41.748674596, -87.587127763)"
12444318,JE326976,8/5/2021 11:00,111XX S VERNON AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,531,5,9,49,08B,1181229,1830986,2021,8/12/2021 17:02,41.69146426,-87.61212258,"(41.691464257, -87.612122575)"
12445233,JE328249,8/5/2021 10:55,122XX S STATE ST,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,523,5,9,53,6,1178454,1823989,2021,8/12/2021 17:02,41.67232675,-87.62249344,"(41.672326754, -87.622493441)"
12445073,JE326919,8/5/2021 10:50,076XX S CICERO AVE,460,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,833,8,18,65,08B,1145727,1853720,2021,8/12/2021 17:02,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
12446195,JE328141,8/5/2021 10:50,008XX E 88TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,632,6,8,44,08B,1183500,1846481,2021,8/12/2021 17:02,41.73393197,-87.60332732,"(41.733931965, -87.603327317)"
12444221,JE326985,8/5/2021 10:40,003XX E SUPERIOR ST,440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",MEDICAL / DENTAL OFFICE,FALSE,FALSE,1834,18,42,8,08B,1178703,1905437,2021,8/12/2021 17:02,41.89582249,-87.61910591,"(41.895822485, -87.61910591)"
12444625,JE327064,8/5/2021 10:40,003XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,1178722,1901251,2021,8/12/2021 17:02,41.88433547,-87.61916409,"(41.884335468, -87.619164088)"
12444199,JE326911,8/5/2021 10:40,035XX W FRANKLIN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1123,11,27,23,14,1152715,1903106,2021,8/12/2021 17:02,41.88997998,-87.71461599,"(41.88997998, -87.71461599)"
12444230,JE326881,8/5/2021 10:35,076XX N SHERIDAN RD,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,2422,24,49,1,6,1165553,1950404,2021,8/12/2021 17:02,42.01950408,-87.6661168,"(42.019504078, -87.666116797)"
12444153,JE326910,8/5/2021 10:35,010XX W HARRISON ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1232,12,25,28,04A,1169759,1897543,2021,8/12/2021 17:02,41.87436042,-87.65218513,"(41.874360417, -87.652185127)"
12444272,JE326864,8/5/2021 10:31,011XX N KOSTNER AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1111,11,37,23,04B,1146827,1907419,2021,8/12/2021 17:02,41.90192979,-87.7361293,"(41.901929789, -87.736129299)"
12445099,JE326995,8/5/2021 10:30,026XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,133,1,4,35,08A,1178035,1886949,2021,8/12/2021 17:02,41.84510557,-87.62212189,"(41.845105566, -87.622121892)"
12444201,JE326982,8/5/2021 10:30,016XX E 92ND PL,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,413,4,8,48,08A,1188836,1843974,2021,8/12/2021 17:02,41.72692664,-87.58385901,"(41.726926642, -87.583859007)"
12444159,JE326904,8/5/2021 10:29,016XX E 78TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,414,4,8,43,08A,1188690,1853592,2021,8/12/2021 17:02,41.75332286,-87.58408708,"(41.753322863, -87.584087076)"
12446322,JE326856,8/5/2021 10:28,021XX W ROSEMONT AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2413,24,50,2,08A,1160691,1941804,2021,8/12/2021 17:02,41.99600804,-87.68424835,"(41.996008044, -87.684248351)"
12444507,JE327463,8/5/2021 10:17,092XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,633,6,9,44,14,1183177,1843920,2021,8/12/2021 17:02,41.7269118,-87.60459006,"(41.726911797, -87.604590057)"
12446207,JE326845,8/5/2021 10:00,084XX S GREEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,613,6,21,71,08B,1172113,1848909,2021,8/12/2021 17:02,41.74085219,-87.64497252,"(41.740852187, -87.644972523)"
12445303,JE328357,8/5/2021 10:00,065XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,FALSE,FALSE,2432,24,49,1,11,1167078,1943422,2021,8/12/2021 17:02,42.00031261,-87.66070686,"(42.000312614, -87.660706862)"
12444476,JE327322,8/5/2021 10:00,038XX S HONORE ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,912,9,12,59,6,1164658,1879121,2021,8/12/2021 17:02,41.82391822,-87.67143498,"(41.823918217, -87.671434981)"
12444550,JE327092,8/5/2021 10:00,016XX N AVERS AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2535,25,26,23,08A,1150462,1910640,2021,8/12/2021 17:02,41.91069831,-87.72269313,"(41.910698311, -87.722693132)"
12444468,JE326858,8/5/2021 10:00,016XX E 79TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,411,4,8,43,08B,1188385,1852925,2021,8/12/2021 17:02,41.75149984,-87.58522602,"(41.751499836, -87.585226023)"
12447027,JE329323,8/5/2021 10:00,024XX N AVERS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2524,25,31,22,11,1150308,1915908,2021,8/12/2021 17:02,41.92515719,-87.72312118,"(41.925157193, -87.723121175)"
12445069,JE326796,8/5/2021 9:43,024XX W 56TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,824,8,15,63,08B,1160847,1867462,2021,8/12/2021 17:02,41.79200418,-87.68573857,"(41.792004183, -87.685738574)"
12446004,JE326785,8/5/2021 9:42,009XX W 52ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,TRUE,934,9,20,61,08B,1170772,1870351,2021,8/12/2021 17:02,41.799721,-87.64926097,"(41.799720995, -87.649260972)"
12444320,JE326800,8/5/2021 9:35,111XX S VERNON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,531,5,9,49,08B,1181229,1831006,2021,8/12/2021 17:02,41.69151914,-87.61212196,"(41.691519139, -87.612121962)"
12444302,JE326875,8/5/2021 9:30,023XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1221,12,26,24,14,1160545,1903944,2021,8/12/2021 17:02,41.892121,-87.68583745,"(41.892120995, -87.685837448)"
12445183,JE328056,8/5/2021 9:30,028XX W ROOSEVELT RD,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,1135,11,28,29,6,1157756,1894588,2021,8/12/2021 17:02,41.86650453,-87.69633529,"(41.866504528, -87.696335293)"
12445256,JE326798,8/5/2021 9:30,082XX S DREXEL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,631,6,8,44,08B,1183666,1850637,2021,8/12/2021 17:02,41.74533262,-87.6025899,"(41.745332619, -87.602589895)"
12444182,JE326934,8/5/2021 9:30,065XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,321,3,20,42,08B,1184012,1861905,2021,8/12/2021 17:02,41.77624505,-87.6009706,"(41.77624505, -87.6009706)"
12444070,JE326757,8/5/2021 9:19,016XX N LA SALLE DR,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1814,18,2,7,08B,1174831,1911155,2021,8/12/2021 17:02,41.91160053,-87.63315535,"(41.911600527, -87.63315535)"
12444309,JE326762,8/5/2021 9:17,078XX S COLFAX AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,421,4,7,43,08B,1194882,1853410,2021,8/12/2021 17:02,41.75267323,-87.56140213,"(41.752673228, -87.561402133)"
12444147,JE326752,8/5/2021 9:15,0000X N STATE ST,460,BATTERY,SIMPLE,DRUG STORE,TRUE,FALSE,112,1,42,32,08B,1176365,1900502,2021,8/12/2021 17:02,41.88233367,-87.62784179,"(41.88233367, -87.627841791)"
12444215,JE326745,8/5/2021 9:10,015XX W JARVIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,2423,24,49,1,08B,1164769,1949132,2021,8/12/2021 17:02,42.01603043,-87.66903815,"(42.016030425, -87.66903815)"
12445060,JE326737,8/5/2021 9:04,060XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,823,8,16,66,6,1156091,1864310,2021,8/12/2021 17:02,41.78345163,-87.70326286,"(41.783451628, -87.70326286)"
12444417,JE327242,8/5/2021 9:00,020XX W ADAMS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1225,12,27,28,7,1162648,1899078,2021,8/12/2021 17:02,41.87872448,-87.67825046,"(41.878724477, -87.678250459)"
12444131,JE326819,8/5/2021 9:00,0000X E DELAWARE PL,890,THEFT,FROM BUILDING,HOTEL / MOTEL,FALSE,FALSE,1833,18,42,8,6,1176404,1906631,2021,8/12/2021 17:02,41.89915109,-87.62751346,"(41.899151086, -87.627513456)"
12445009,JE327955,8/5/2021 9:00,017XX S UNION AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1235,12,11,31,6,1171803,1891951,2021,8/12/2021 17:02,41.8589708,-87.64484519,"(41.858970801, -87.644845192)"
12444186,JE326790,8/5/2021 9:00,082XX S SOUTH CHICAGO AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,414,4,8,46,08A,1190831,1850523,2021,8/12/2021 17:02,41.74484982,-87.57634019,"(41.744849823, -87.57634019)"
12444213,JE326917,8/5/2021 9:00,108XX S WENTWORTH AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,FALSE,FALSE,513,5,34,49,04B,1176874,1832900,2021,8/12/2021 17:02,41.69681551,-87.62800924,"(41.696815506, -87.628009235)"
12445626,JE328093,8/5/2021 9:00,056XX N GLENWOOD AVE,820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,2013,20,48,77,6,1165957,1937775,2021,8/12/2021 17:02,41.9848412,-87.66499289,"(41.984841197, -87.664992893)"
12445176,JE328084,8/5/2021 9:00,121XX S HALSTED ST,890,THEFT,FROM BUILDING,OTHER (SPECIFY),FALSE,FALSE,524,5,34,53,6,1173188,1824315,2021,8/12/2021 17:02,41.67333894,-87.6417575,"(41.673338941, -87.641757499)"
12448400,JE331444,8/5/2021 9:00,055XX N CLARK ST,560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2012,20,40,77,08A,1165011,1936791,2021,8/12/2021 17:02,41.98216127,-87.66850026,"(41.982161273, -87.668500261)"
12444181,JE326760,8/5/2021 8:45,039XX W ARGYLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1712,17,39,14,08A,1149057,1932931,2021,8/12/2021 17:02,41.97189399,-87.72727567,"(41.971893992, -87.727275665)"
12444054,JE326761,8/5/2021 8:35,046XX N BROADWAY,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1913,19,46,3,08B,1167942,1930944,2021,8/12/2021 17:02,41.966054,-87.6578904,"(41.966053999, -87.657890403)"
12444128,JE326851,8/5/2021 8:30,040XX W 115TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2211,22,19,74,08B,1151285,1828011,2021,8/12/2021 17:02,41.68393596,-87.72182906,"(41.683935959, -87.721829061)"
12444189,JE326744,8/5/2021 8:30,091XX S COMMERCIAL AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,423,4,10,46,08B,1197734,1844871,2021,8/12/2021 17:02,41.72917087,-87.55123535,"(41.729170867, -87.551235346)"
12444925,JE326732,8/5/2021 8:30,019XX S HARDING AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,FALSE,TRUE,1014,10,24,29,04B,1150365,1890168,2021,8/12/2021 17:02,41.85452281,-87.72358383,"(41.85452281, -87.723583827)"
12444113,JE326699,8/5/2021 8:07,001XX N LONG AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1523,15,28,25,7,1140313,1900569,2021,8/12/2021 17:02,41.8832545,-87.76022446,"(41.883254496, -87.760224455)"
12444108,JE326782,8/5/2021 8:01,051XX W MADISON ST,2900,WEAPONS VIOLATION,UNLAWFUL USE / SALE OF AIR RIFLE,ALLEY,TRUE,FALSE,1533,15,28,25,15,1141954,1899534,2021,8/12/2021 17:02,41.8803841,-87.75422417,"(41.880384097, -87.754224166)"
12444175,JE326894,8/5/2021 8:00,013XX N HUDSON AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1821,18,27,8,11,1173068,1909520,2021,8/12/2021 17:02,41.90715332,-87.63968057,"(41.907153315, -87.639680572)"
12449193,JE332948,8/5/2021 8:00,015XX W PRATT BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2431,24,49,1,11,1164921,1945262,2021,8/12/2021 17:02,42.00540784,-87.66858942,"(42.005407837, -87.668589418)"
12444087,JE326852,8/5/2021 8:00,013XX N HUDSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,1821,18,27,8,14,1173068,1909520,2021,8/12/2021 17:02,41.90715332,-87.63968057,"(41.907153315, -87.639680572)"
12446107,JE329251,8/5/2021 8:00,056XX S LAFAYETTE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,225,2,3,40,26,1176939,1867658,2021,8/12/2021 17:02,41.79219424,-87.62672621,"(41.792194239, -87.626726213)"
12444963,JE327654,8/5/2021 8:00,001XX N LA SALLE ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,122,1,42,32,6,1175109,1901195,2021,8/12/2021 17:02,41.88426354,-87.632433,"(41.884263543, -87.632433001)"
12444239,JE326695,8/5/2021 7:45,071XX S MERRILL AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,333,3,5,43,6,1191789,1858173,2021,8/12/2021 17:02,41.76581888,-87.57258214,"(41.76581888, -87.572582139)"
12444576,JE327213,8/5/2021 7:45,0000X W 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,623,6,17,44,14,1177210,1851955,2021,8/12/2021 17:02,41.74909738,-87.62620592,"(41.749097383, -87.62620592)"
12445594,JE327907,8/5/2021 7:30,057XX S MARYLAND AVE,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,235,2,5,41,6,1182885,1867037,2021,8/12/2021 17:02,41.79035398,-87.60494269,"(41.790353984, -87.604942686)"
12444004,JE326647,8/5/2021 7:02,121XX S YALE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,523,5,9,53,26,1176800,1824397,2021,8/12/2021 17:02,41.67348365,-87.62853488,"(41.673483652, -87.628534878)"
12444254,JE327088,8/5/2021 7:00,054XX N CUMBERLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1614,16,41,76,14,1119317,1935156,2021,8/12/2021 17:02,41.97852489,-87.83658904,"(41.97852489, -87.836589041)"
12448349,JE331607,8/5/2021 7:00,090XX S BUFFALO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,FALSE,TRUE,424,4,10,46,7,1199615,1845625,2021,8/12/2021 17:02,41.7311928,-87.54431962,"(41.731192795, -87.544319616)"
12444644,JE326906,8/5/2021 7:00,058XX N ROGERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,1711,17,39,13,14,,,2021,8/12/2021 17:02,,,
12446998,JE326633,8/5/2021 6:58,030XX W ADDISON ST,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1733,17,33,16,08B,1155637,1923781,2021,8/12/2021 17:02,41.94665555,-87.70332727,"(41.946655546, -87.70332727)"
12444163,JE326679,8/5/2021 6:50,009XX N RIDGEWAY AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1112,11,27,23,08A,1151213,1906012,2021,8/12/2021 17:02,41.89798393,-87.72005576,"(41.897983927, -87.720055761)"
12445078,JE326630,8/5/2021 6:45,061XX S CALIFORNIA AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,825,8,16,66,3,1158762,1863912,2021,8/12/2021 17:02,41.78230533,-87.69348084,"(41.782305334, -87.693480841)"
12444021,JE326628,8/5/2021 6:45,003XX S LEAVITT ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1225,12,27,28,7,1161788,1898440,2021,8/12/2021 17:02,41.87699172,-87.681426,"(41.876991717, -87.681426001)"
12444141,JE326814,8/5/2021 6:35,048XX N LINCOLN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,FALSE,FALSE,2031,20,40,4,17,1159378,1932284,2021,8/12/2021 17:02,41.96991197,-87.68934158,"(41.969911966, -87.689341576)"
12444144,JE326770,8/5/2021 6:30,019XX S HARDING AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,FALSE,1014,10,24,29,04A,1150365,1890168,2021,8/12/2021 17:02,41.85452281,-87.72358383,"(41.85452281, -87.723583827)"
12444291,JE327148,8/5/2021 6:30,026XX N LAKEVIEW AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1935,19,43,7,6,1173103,1918042,2021,8/12/2021 17:02,41.9305373,-87.63929866,"(41.930537295, -87.639298656)"
12444319,JE327196,8/5/2021 6:00,026XX N ELSTON AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1432,14,1,22,6,1160867,1917657,2021,8/12/2021 17:02,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
12445187,JE328207,8/5/2021 5:50,023XX N NAGLE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,2512,25,36,19,26,1133033,1914718,2021,8/12/2021 17:02,41.92221149,-87.78662642,"(41.922211489, -87.786626421)"
12444246,JE326654,8/5/2021 5:35,015XX W MARQUETTE RD,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,GROCERY FOOD STORE,FALSE,FALSE,725,7,16,67,04A,1167012,1860293,2021,8/12/2021 17:02,41.77220189,-87.66333734,"(41.772201892, -87.663337339)"
12444961,JE327670,8/5/2021 5:30,103XX S CORLISS AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,512,5,9,50,5,1183399,1836684,2021,8/12/2021 17:02,41.70705018,-87.60400139,"(41.707050176, -87.60400139)"
12444353,JE327194,8/5/2021 5:30,100XX S EMERALD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2232,22,34,73,26,1173081,1838241,2021,8/12/2021 17:02,41.71155641,-87.64173989,"(41.711556408, -87.641739891)"
12444184,JE326943,8/5/2021 5:30,050XX S WINCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,931,9,15,61,08B,1164202,1871346,2021,8/12/2021 17:02,41.80259235,-87.67332696,"(41.802592348, -87.673326962)"
12444049,JE326692,8/5/2021 5:30,105XX S CORLISS AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,512,5,9,50,6,1183449,1835047,2021,8/12/2021 17:02,41.70255688,-87.60386907,"(41.702556878, -87.60386907)"
12445623,JE328095,8/5/2021 5:25,039XX N HOYNE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1921,19,47,5,6,1161652,1926164,2021,8/12/2021 17:02,41.95307118,-87.68115128,"(41.953071179, -87.681151278)"
12444901,JE326589,8/5/2021 5:03,028XX W BARRY AVE,460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1411,14,33,21,08B,1156809,1920475,2021,8/12/2021 17:02,41.93755994,-87.69910925,"(41.937559939, -87.699109247)"
12443986,JE326603,8/5/2021 5:00,032XX S LAWNDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1031,10,22,30,14,1152219,1882973,2021,8/12/2021 17:02,41.83474251,-87.71696836,"(41.834742511, -87.716968357)"
12444123,JE326713,8/5/2021 5:00,082XX S EXCHANGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,423,4,7,46,08B,1197262,1850717,2021,8/12/2021 17:02,41.74522451,-87.55277013,"(41.74522451, -87.552770132)"
12444848,JE326594,8/5/2021 4:51,055XX S MAY ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,FALSE,TRUE,712,7,16,68,04B,1169597,1868008,2021,8/12/2021 17:02,41.79331712,-87.65363795,"(41.793317119, -87.653637949)"
12444948,JE327870,8/5/2021 4:38,055XX S EMERALD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,711,7,20,68,15,1172245,1868127,2021,8/12/2021 17:02,41.79358581,-87.64392451,"(41.793585807, -87.643924507)"
12450276,JE333631,8/5/2021 4:30,062XX W EDDY ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1633,16,36,17,6,,,2021,8/12/2021 17:02,,,
12443942,JE326583,8/5/2021 4:17,085XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,FALSE,FALSE,632,6,8,44,14,1183049,1848622,2021,8/12/2021 17:02,41.73981759,-87.60491316,"(41.739817594, -87.604913162)"
12444195,JE326980,8/5/2021 4:13,026XX W FULLERTON AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1431,14,1,22,6,1158391,1915854,2021,8/12/2021 17:02,41.92484733,-87.69342186,"(41.924847329, -87.69342186)"
12444009,JE326581,8/5/2021 4:01,009XX N KARLOV AVE,1020,ARSON,BY FIRE,RESIDENCE,FALSE,FALSE,1111,11,37,23,9,1148880,1905977,2021,8/12/2021 17:02,41.89793333,-87.72862563,"(41.897933327, -87.728625626)"
12444010,JE326595,8/5/2021 4:01,009XX N KARLOV AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1111,11,37,23,5,1148880,1905977,2021,8/12/2021 17:02,41.89793333,-87.72862563,"(41.897933327, -87.728625626)"
12444419,JE327311,8/5/2021 4:00,031XX N BROADWAY,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1934,19,44,6,14,1171708,1920879,2021,8/12/2021 17:02,41.93835301,-87.64434114,"(41.938353011, -87.644341137)"
12444446,JE327354,8/5/2021 4:00,009XX W ADDISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,CTA TRAIN,FALSE,FALSE,1924,19,44,6,04A,1169202,1924103,2021,8/12/2021 17:02,41.9472547,-87.6534572,"(41.947254702, -87.653457201)"
12444082,JE326656,8/5/2021 4:00,064XX S SACRAMENTO AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,823,8,17,66,6,1157487,1861884,2021,8/12/2021 17:02,41.77676615,-87.6982103,"(41.776766148, -87.698210298)"
12444392,JE327231,8/5/2021 3:52,049XX W PARKER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1143032,1917835,2021,8/12/2021 17:02,41.93058405,-87.74980868,"(41.930584046, -87.749808683)"
12444036,JE326584,8/5/2021 3:42,035XX E 94TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,TRUE,FALSE,432,4,10,52,26,1201587,1843371,2021,8/12/2021 17:02,41.72495782,-87.53717202,"(41.724957821, -87.537172016)"
12444280,JE326781,8/5/2021 3:30,010XX N LAVERGNE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,1531,15,37,25,04A,1142841,1906318,2021,8/12/2021 17:02,41.89898373,-87.75079804,"(41.898983731, -87.750798038)"
